Message.Text,id
What is the pickup location?,28007
What is the dropoff location?,28008
What date and time would you like to go?,28009
How many people to pick up?,28010
What is the dropoff location? I can't seem to find that.,28011
Thjat's $11-14 with uberX. Will that be acceptable?,28012
I would like to hire a taxi,28013
What is the pickup location?,28014
What date and time would you like to go?,28015
What is the dropoff location?,28016
How many people to pick up?,28017
Thta's $34-44 with uberX. Shall I book that?,28018
"Your UberX ride was confirmed, have a safe trip.",28019
"Good Evening, I need a taxi for tomorrow morning please",28020
What date and time would you like to go?,28021
need to be dropped off at golden gate bridge in san francisco,28022
What date and time would you like to go?,28023
What is the pickup location?,28024
How many people to pick up?,28025
That's $30-39 with uberX. Shall I book that?,28026
You're all set! Thanks for using our service!,28027
How many people to pick up?,28028
That's $396-495 with uberX. Shall I book that for you?,28029
"Your UberX ride was confirmed, have a safe trip.",28030
How many people to pick up?,28031
That's $338-450 with uberX. Shall I book that option?,28032
"Your UberX ride was confirmed, have a safe trip.",28033
How many people to pick up?,28034
What date and time would you like to go?,28035
What is the dropoff location?,28036
I can do uberSELECT for $47-61. Would you like to book that?,28037
This is booked. ENjoy your ride,28038
where should i take a date in san francisco? something fancy,28039
I'm here to help with a taxi resrvation. Are you interested in that?,28040
That's $29-37 with uberX. Shall I book that?,28041
"great, yes. My name is Harvey Darvey",28042
Uber will be there at 3 pm on 03\/16,28043
I should probably take a taxi tonight. Can you help me?,28044
What is the pick up location?,28045
The Science Building on the Eastern Michigan University campus.,28046
What is the dropoff location?,28047
"The Rusty Nail Saloon in Canton, MI.",28048
How many people to pick up?,28049
How much is a taxi in Ontario CA,28050
What date and time would you like to go?,28051
need to be pickup up at golden gate bridge in san fran,28052
How many people to pick up?,28053
What is the dropoff location?,28054
What date and time would you like to go?,28055
What is the dropoff location?,28056
What date and time would you like to go?,28057
"Tuesday, March 22nd, 6 PM.",28058
How many people to pick up?,28059
I'm having trouble finding the dropoff location. Can you clarify?,28060
That's $22-29 with uberX. Shall I book that one?,28061
How many people to pick up?,28062
That's $47-61 with uberX. Would you like to continue?,28063
"Yes. Please book the UberX for me, thank you. My name is Lisa Turtle.",28064
What is the dropoff location?,28065
"You're all set, Lisa! Enjoy the ride!",28066
How many people to pick up?,28067
That's $331-410 with uberX. Shall I book it?,28068
OK a taxi has been called. Thank you for using our service.,28069
"Hello, can I help you book a taxi?",28070
What date and time would you like to go?,28071
For tomorrow at 6 Am. I have to go to the JFK airport.,28072
What is the pick up location?,28073
I need to book a taxi to the airport,28074
What date and time would you like to go?,28075
March 19 2016 at 6 am,28076
How many people to pick up?,28077
Where would you like to be picked up?,28078
I need to book a taxi to the airport,28079
What date and time would you like to go?,28080
March 19 2016 at 6 am,28081
How many people to pick up?,28082
What is the dropoff location?,28083
"Hello, can I help you book a taxi?",28084
What date and time would you like to go?,28085
I would like to go to JFK tomorrow at 6 AM.,28086
What is the pickup location?,28087
Pickup at corner off 59 and Broadway.,28088
How many people to pick up?,28089
Schedule me a taxi right now,28090
What is the pickup location?,28091
What is the dropoff location?,28092
how may I help you?,28093
I need a cab to pick me up in 10 mins.,28094
How many people to pick up?,28095
what is the pick up location?,28096
Please find me a taxi home from the bar..,28097
What is the dropoff location?,28098
I need to get to my friends house. when will you be here?,28099
What is the dropoff location?,28100
What date and time would you like to go?,28101
I need to book a taxi to the airport,28102
What date and time would you like to go?,28103
March 19 2016 at 6 am,28104
What is the dropoff location?,28105
can you help me find a taxi?,28106
What date and time would you like to go?,28107
How many people to pick up?,28108
"just me, but I'm already late. how soon can you be here?",28109
What is the dropoff location?,28110
"Hello, how may I assist you today?",28111
I need a cab. I want to go to a friends house.,28112
What date and time would you like to go?,28113
This would be right now.,28114
How many people to pick up?,28115
What is the pick up location?,28116
I need a taxi to go somewhere,28117
What is the dropoff location?,28118
What is the pick up location?,28119
Taxi as soon as you can,28120
Sure! Where to pick you up?,28121
San Francisco Museum of modern Art,28122
How many passengers will there be?,28123
"stranded and I need a ride, please find me a taxi",28124
What is the pickup location?,28125
"corner of hwy 41 and hwy 36, what time will you be here?",28126
Can you give an actual address? I couldn't find that.,28127
"There is a restaurant at the intersection, I will be waiting there.",28128
Please provide the name of the restaurant.,28129
"Yes, can i get the same ride at noon instead?",28130
What is the dropoff location?,28131
How many people to pick up?,28132
would you prefer an uber or a taxi?,28133
I need to book a taxi to the airport,28134
What date and time would you like to go?,28135
March 19 2016 at 6 am,28136
What is the pick up location?,28137
On Sunday at 4pm I need a ride from Times Square to Central Park,28138
How many people to pick up?,28139
It's estimated to be $11-16 for uberX. Do you want me to book it?,28140
This has been booked. Thank you,28141
What date and time would you like to go?,28142
Would you prefer an uberx or uberxl?,28143
This has been confirmed. ENjoy your ride,28144
How many people to pick up?,28145
Would you prefer an uberx or uberxl?,28146
Would you like me to book the uberx at this time?,28147
This has been booked. ENjoy your ride,28148
What is the dropoff location?,28149
Grand Central Terminal on 42nd St,28150
"I'll take the uberSUV, considering I have a group of 6...",28151
How many people to pick up?,28152
Would you prefer an uberx or uberxl?,28153
"I think I enjoy the uberXL more, let's go with that",28154
Your uberxl is confirmed. Enjoy your ride,28155
What date and time would you like to go?,28156
How many people to pick up?,28157
There will be 3 of us actually,28158
uberX: $5-6   uberXL: $7-8,28159
I'll go with the uberXL please,28160
I have confirmed an uberxl for you.,28161
Greetigs..i would like a taxi please,28162
What date and time would you like to go?,28163
tonight as soon as possible.,28164
What is the pickup location,28165
Your uberxl has been confirmed.,28166
"Hello, can you have a taxi drop me off at Saint Louis, Missouri  airport?",28167
What is the pickup location,28168
"10701 Lambert International Blvd, St. Louis, MO 63145",28169
How many people to pick up?,28170
At any time you prefer. Shall at confirm this for 7pm?,28171
Your uberblack has been booked.,28172
What date and time would you like to go?,28173
How many people to pick up?,28174
There will be two total,28175
Would you prefer an uberx or uberxl?,28176
I'll take the UberX as long as it's the cheapest,28177
Your uberselect has been booked.,28178
OF course. Would you prefer an uberx or uberxl?,28179
That would be great. Would you like me to book this for you?,28180
Your uberx has been confirmed. Enjoy your ride.,28181
good eveig. i would like a taxi please,28182
What is the pickup location,28183
Detroit Airport. Heading to Fox theater i downtown Detroit. 4 people,28184
What date and time would you like to go?,28185
I need a taxi to take me a long way,28186
What is the pickup location,28187
Pick up at Grand River outlets and drop off at Texas De Brazil,28188
How many people to pick up?,28189
What date and time would you like to go?,28190
Monday March 22nd at 12pm,28191
Can I have a taxi drop me off at the Mall,28192
What is the pickup location?,28193
How many people to pick up?,28194
What date and time would you like to go?,28195
Can I get a taxi to the movies.,28196
What is the pickup location?,28197
What is the dropoff location?,28198
Drop off at the Baptist Hospital in Southaven MS,28199
How many people to pick up?,28200
Can I have a taxi pick me up at 5pm on April 2nd 2016?,28201
What is the pickup location?,28202
What is the dropoff location?,28203
How many people to pick up?,28204
"For the pickup location, could you be more specific?",28205
I need a taxi for tomorrow.,28206
What is the pickup location?,28207
What is the dropoff location?,28208
Drop off at the Elvis Presley Museum,28209
How many people to pick up?,28210
What time would you like to be picked up?,28211
"Hi, i would like a ride to the Minneapolis airport.",28212
What date and time would you like to go?,28213
What is the pickup location,28214
"IDS Tower downtown 80 S 8th St Minneapolis, MN 55402",28215
How many people to pick up?,28216
It's about $12-16 for uberX. Would you like to book it?,28217
What date and time would you like to go?,28218
How many people to pick up?,28219
How many people to pick up?,28220
There will be three of us,28221
What time would you like this?,28222
"I'll go with the uberX, thank you",28223
Your uberX is now confirmed for Monday at 8pm. Have a safe trip!,28224
"I'm in Johnstown, Pennsylvania and need a ride. Can you book me a taxi?",28225
What is the pickup location?,28226
What is the dropoff location?,28227
How many people to pick up?,28228
Sure. How about Heinz field to Consol Energy Center in Pittsburgh,28229
"UberX will work just fine, thank you!",28230
How many people to pick up?,28231
"uberX is just fine, thanks!",28232
How many people to pick up?,28233
The taxi is for just me,28234
What date and time would you like to go?,28235
"Yes, as soon as possible is right. I'll go with the uberXL",28236
How many people to pick up?,28237
Ooh let's try the uberBlack option!,28238
I need a taxi in Seattle as soon as possible please for 2 people.,28239
What is the pickup location,28240
What is the dropoff location?,28241
Can you get me and a friend a cab in New Orleans tonight at 10?,28242
What is the pickup location?,28243
Book the uberBlack please! :),28244
What date and time would you like to go?,28245
"I think the uberSELECT is my best bet, thanks",28246
"Hi, I'm in Manhattan and I need a taxi for three people tomorrow at 7pm.",28247
What is the pickup location,28248
Thank you! And where will you be dropped off?,28249
